,datetime_local,is_ga,id,popularity_sg,short_title,tm_date,tm_event,listing_count,average_price,median_price,lowest_price,headliner,is_ga,event_name,price_min,price_max,max_tickets,venue_name,postalCode,city,state,country,address,longitude,latitude,num_markets,genre,subgenre,event_date,is_presale,days_event,day_of_week,date
1229,2019-11-30T20:00:00,False,4912727,0.448,Zebra (16+),2019-11-30 00:00:00+00:00,Zebra,23.0,100.0,101.0,52.0,Zebra,0.0,Zebra,25.0,79.0,10,Gramercy Theatre,10010,New York,NY,US,127 East 23rd Street,-73.98501292,40.73975368,3.0,Rock,Pop,2019-11-30 00:00:00+00:00,1,154.0,5.0,2019-11-30 00:00:00+00:00
1230,2020-03-01T20:00:00,False,5020897,0.296,Dermot Kennedy,2020-02-29 23:00:00+00:00,Dermot Kennedy: Without Fear Tour,54.0,118.0,96.0,58.0,Dermot Kennedy,0.0,Dermot Kennedy: Without Fear Tour,32.0,225.0,10,Upstate Concert Hall,12065,Clifton Park,NY,US,1208 Route 146,-73.82277679,42.86882401,1.0,Pop,Singer-Songwriter,2020-02-29 23:00:00+00:00,0,155.0,5.0,2020-02-29 23:00:00+00:00
1231,2019-11-04T20:00:00,False,4980526,0.536,Boz Scaggs,2019-11-03 22:00:00+00:00,Boz Scaggs: Out of The Blues Tour 2019,42.0,156.0,137.0,111.0,Boz Scaggs,0.0,Boz Scaggs: Out of The Blues Tour 2019,69.5,99.5,10,Hart Theatre at the Egg,12220,Albany,NY,US,Po Box 2065,-73.75970745,42.65022292,1.0,Rock,Pop,2019-11-03 22:00:00+00:00,1,65.0,6.0,2019-11-03 22:00:00+00:00
1232,2019-11-02T20:00:00,False,4849759,0.508,Paul Anka,2019-11-02 00:00:00+00:00,Paul Anka - Anka Sings Sinatra: Back By Popular Demand!,87.0,134.0,125.0,88.0,Paul Anka,0.0,Paul Anka - Anka Sings Sinatra: Back By Popular Demand!,47.0,94.0,10,Turning Stone Resort Casino Event Center,13478,Verona,NY,US,5218 Patrick Road,-75.592926,43.111606,1.0,Pop,Adult Contemporary,2019-11-02 00:00:00+00:00,0,182.0,5.0,2019-11-02 00:00:00+00:00
1233,2020-02-08T18:30:00,True,4963472,0.294,Ripe with The New Respects (16+),2020-02-07 01:00:00+00:00,Ripe,18.0,192.0,71.0,48.0,Ripe,1.0,Ripe,25.0,25.0,10,Webster Hall,10003,New York,NY,US,125 East 11th Street,-73.98923951,40.73170187,3.0,Rock,Pop,2020-02-07 01:00:00+00:00,1,174.0,4.0,2020-02-07 01:00:00+00:00
1234,2020-02-12T19:00:00,False,5020783,0.254,Pepper (16+),2020-02-12 00:00:00+00:00,Pepper - Step to the Local Motion Tour 2020,10.0,73.0,63.0,55.0,Pepper,0.0,Pepper - Step to the Local Motion Tour 2020,25.0,45.0,8,Gramercy Theatre,10010,New York,NY,US,127 East 23rd Street,-73.98501292,40.73975368,3.0,Rock,Pop,2020-02-12 00:00:00+00:00,1,137.0,2.0,2020-02-12 00:00:00+00:00
1235,2019-11-05T20:00:00,False,4982034,0.596,The Last Waltz (18+),2019-11-05 01:00:00+00:00,The Last Waltz,23.0,475.0,474.0,189.0,The Last Waltz,0.0,The Last Waltz,52.0,172.0,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Pop,2019-11-05 01:00:00+00:00,0,40.0,1.0,2019-11-05 01:00:00+00:00
1236,2019-10-19T20:00:00,False,4936041,0.4,Almost Queen - Syracuse,2019-10-19 00:00:00+00:00,Almost Queen- The Ultimate Queen Tribute,,,,,Almost Queen,0.0,Almost Queen- The Ultimate Queen Tribute,25.0,25.0,10,Westcott Theater,13210,Syracuse,NY,US,524 Westcott Street,-76.119456,43.041249,1.0,Rock,Rock,2019-10-19 00:00:00+00:00,0,84.0,5.0,2019-10-19 00:00:00+00:00
1237,2019-11-22T20:00:00,False,4937016,0.525,O.A.R. (18+),2019-11-22 01:00:00+00:00,O.A.R.,45.0,243.0,109.0,73.0,O.A.R.,0.0,O.A.R.,39.5,57.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-22 01:00:00+00:00,0,56.0,4.0,2019-11-22 01:00:00+00:00
1238,2019-11-23T20:00:00,False,4937015,0.522,O.A.R. (18+),2019-11-22 01:00:00+00:00,O.A.R.,66.0,211.0,123.0,77.0,O.A.R.,0.0,O.A.R.,39.5,57.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-22 01:00:00+00:00,0,56.0,4.0,2019-11-22 01:00:00+00:00
1239,2019-11-22T20:00:00,False,4937016,0.525,O.A.R. (18+),2019-11-23 01:00:00+00:00,O.A.R.,45.0,243.0,109.0,73.0,O.A.R.,0.0,O.A.R.,39.5,57.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-23 01:00:00+00:00,0,57.0,5.0,2019-11-23 01:00:00+00:00
1240,2019-11-23T20:00:00,False,4937015,0.522,O.A.R. (18+),2019-11-23 01:00:00+00:00,O.A.R.,66.0,211.0,123.0,77.0,O.A.R.,0.0,O.A.R.,39.5,57.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-23 01:00:00+00:00,0,57.0,5.0,2019-11-23 01:00:00+00:00
1241,2019-10-05T19:30:00,False,4905357,0.472,The Head and the Heart with Hamilton Leithauser,2019-10-05 00:00:00+00:00,The Head and the Heart: Living Mirage Tour,26.0,336.0,143.0,82.0,The Head and the Heart,0.0,The Head and the Heart: Living Mirage Tour,57.0,87.0,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-10-05 00:00:00+00:00,0,13.0,5.0,2019-10-05 00:00:00+00:00
1242,2019-12-28T19:30:00,False,5018067,0.762,Phish,2019-12-28 00:29:00+00:00,Phish: 4-Day Ticket Package (12/28 - 12/31),169.0,573.0,460.0,254.0,Phish,0.0,Phish: 4-Day Ticket Package (12/28 - 12/31),370.0,410.0,4,Madison Square Garden,10001,New York,NY,US,7th Ave & 32nd Street,-73.9916006,40.749706200000006,4.0,Rock,Alternative Rock,2019-12-28 00:29:00+00:00,0,84.0,5.0,2019-12-28 00:29:00+00:00
1243,2019-12-29T19:30:00,False,5018068,0.759,Phish,2019-12-28 00:29:00+00:00,Phish: 4-Day Ticket Package (12/28 - 12/31),160.0,545.0,446.0,186.0,Phish,0.0,Phish: 4-Day Ticket Package (12/28 - 12/31),370.0,410.0,4,Madison Square Garden,10001,New York,NY,US,7th Ave & 32nd Street,-73.9916006,40.749706200000006,4.0,Rock,Alternative Rock,2019-12-28 00:29:00+00:00,0,84.0,5.0,2019-12-28 00:29:00+00:00
1244,2019-12-30T19:30:00,False,5018069,0.77,Phish,2019-12-28 00:29:00+00:00,Phish: 4-Day Ticket Package (12/28 - 12/31),160.0,570.0,470.0,198.0,Phish,0.0,Phish: 4-Day Ticket Package (12/28 - 12/31),370.0,410.0,4,Madison Square Garden,10001,New York,NY,US,7th Ave & 32nd Street,-73.9916006,40.749706200000006,4.0,Rock,Alternative Rock,2019-12-28 00:29:00+00:00,0,84.0,5.0,2019-12-28 00:29:00+00:00
1245,2019-12-31T19:30:00,False,5018070,0.783,Phish,2019-12-28 00:29:00+00:00,Phish: 4-Day Ticket Package (12/28 - 12/31),164.0,635.0,532.0,262.0,Phish,0.0,Phish: 4-Day Ticket Package (12/28 - 12/31),370.0,410.0,4,Madison Square Garden,10001,New York,NY,US,7th Ave & 32nd Street,-73.9916006,40.749706200000006,4.0,Rock,Alternative Rock,2019-12-28 00:29:00+00:00,0,84.0,5.0,2019-12-28 00:29:00+00:00
1246,2019-10-31T20:00:00,False,4893504,0.386,Friends (18+),2019-10-31 00:00:00+00:00,Phil Lesh & Friends,50.0,335.0,234.0,157.0,Phil Lesh,0.0,Phil Lesh & Friends,56.5,186.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-10-31 00:00:00+00:00,0,34.0,3.0,2019-10-31 00:00:00+00:00
1247,2019-11-01T20:00:00,False,4893499,0.398,Friends (18+),2019-10-31 00:00:00+00:00,Phil Lesh & Friends,32.0,379.0,253.0,153.0,Phil Lesh,0.0,Phil Lesh & Friends,56.5,186.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-10-31 00:00:00+00:00,0,34.0,3.0,2019-10-31 00:00:00+00:00
1248,2019-11-02T20:00:00,False,4893501,0.401,Friends,2019-10-31 00:00:00+00:00,Phil Lesh & Friends,39.0,354.0,273.0,167.0,Phil Lesh,0.0,Phil Lesh & Friends,56.5,186.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-10-31 00:00:00+00:00,0,34.0,3.0,2019-10-31 00:00:00+00:00
1249,2019-10-31T20:00:00,False,4893504,0.386,Friends (18+),2019-11-01 00:00:00+00:00,Phil Lesh & Friends,50.0,335.0,234.0,157.0,Phil Lesh,0.0,Phil Lesh & Friends,56.5,186.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-01 00:00:00+00:00,0,35.0,4.0,2019-11-01 00:00:00+00:00
1250,2019-11-01T20:00:00,False,4893499,0.398,Friends (18+),2019-11-01 00:00:00+00:00,Phil Lesh & Friends,32.0,379.0,253.0,153.0,Phil Lesh,0.0,Phil Lesh & Friends,56.5,186.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-01 00:00:00+00:00,0,35.0,4.0,2019-11-01 00:00:00+00:00
1251,2019-11-02T20:00:00,False,4893501,0.401,Friends,2019-11-01 00:00:00+00:00,Phil Lesh & Friends,39.0,354.0,273.0,167.0,Phil Lesh,0.0,Phil Lesh & Friends,56.5,186.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-01 00:00:00+00:00,0,35.0,4.0,2019-11-01 00:00:00+00:00
1252,2019-10-31T20:00:00,False,4893504,0.386,Friends (18+),2019-11-02 00:00:00+00:00,Phil Lesh & Friends,50.0,335.0,234.0,157.0,Phil Lesh,0.0,Phil Lesh & Friends,56.5,186.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-02 00:00:00+00:00,0,36.0,5.0,2019-11-02 00:00:00+00:00
1253,2019-11-01T20:00:00,False,4893499,0.398,Friends (18+),2019-11-02 00:00:00+00:00,Phil Lesh & Friends,32.0,379.0,253.0,153.0,Phil Lesh,0.0,Phil Lesh & Friends,56.5,186.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-02 00:00:00+00:00,0,36.0,5.0,2019-11-02 00:00:00+00:00
1254,2019-11-02T20:00:00,False,4893501,0.401,Friends,2019-11-02 00:00:00+00:00,Phil Lesh & Friends,39.0,354.0,273.0,167.0,Phil Lesh,0.0,Phil Lesh & Friends,56.5,186.5,10,"The Capitol Theatre, Port Chester, NY",10573,Port Chester,NY,US,149 Westchester Ave,-73.66544880000001,41.0013461,1.0,Rock,Alternative Rock,2019-11-02 00:00:00+00:00,0,36.0,5.0,2019-11-02 00:00:00+00:00
1255,2019-10-15T20:00:00,False,4934642,0.509,Kacey Musgraves with Lucius,2019-10-16 00:00:00+00:00,"Kacey Musgraves: Oh, What a World: Tour II",385.0,226.0,195.0,119.0,Lucius,0.0,"Kacey Musgraves: Oh, What a World: Tour II",45.0,160.0,4,Radio City Music Hall,10020,New York,NY,US,1260 6th Avenue,-73.98039809999999,40.7599136,4.0,Country,Country,2019-10-16 00:00:00+00:00,1,81.0,2.0,2019-10-16 00:00:00+00:00
1256,2019-10-16T20:00:00,False,4934639,0.512,Kacey Musgraves with Lucius,2019-10-16 00:00:00+00:00,"Kacey Musgraves: Oh, What a World: Tour II",414.0,225.0,190.0,131.0,Lucius,0.0,"Kacey Musgraves: Oh, What a World: Tour II",45.0,160.0,4,Radio City Music Hall,10020,New York,NY,US,1260 6th Avenue,-73.98039809999999,40.7599136,4.0,Country,Country,2019-10-16 00:00:00+00:00,1,81.0,2.0,2019-10-16 00:00:00+00:00
1257,2019-11-22T20:00:00,False,4975593,0.454,Brockhampton with slowthai,2019-11-22 01:00:00+00:00,Brockhampton: Heaven Belongs To You Tour,809.0,116.0,103.0,51.0,Brockhampton,0.0,Brockhampton: Heaven Belongs To You Tour,39.5,79.5,6,Hulu Theater at Madison Square Garden,10001,New York,NY,US,7th Ave & 32nd Street,-73.9916006,40.749706200000006,3.0,Hip-Hop/Rap,French Rap,2019-11-22 01:00:00+00:00,1,84.0,4.0,2019-11-22 01:00:00+00:00
1258,2019-11-23T20:30:00,False,4993110,0.462,Brockhampton with slowthai,2019-11-22 01:00:00+00:00,Brockhampton: Heaven Belongs To You Tour,363.0,134.0,119.0,58.0,Brockhampton,0.0,Brockhampton: Heaven Belongs To You Tour,39.5,79.5,6,Hulu Theater at Madison Square Garden,10001,New York,NY,US,7th Ave & 32nd Street,-73.9916006,40.749706200000006,3.0,Hip-Hop/Rap,French Rap,2019-11-22 01:00:00+00:00,1,84.0,4.0,2019-11-22 01:00:00+00:00
1259,2019-10-25T20:00:00,True,4889505,0.401,Oliver Tree with Tommy Cash (16+),2019-10-25 00:00:00+00:00,Oliver Tree,79.0,82.0,77.0,53.0,Tommy Cash,1.0,Oliver Tree,25.0,25.0,10,Webster Hall,10003,New York,NY,US,125 East 11th Street,-73.98923951,40.73170187,3.0,Dance/Electronic,Witchstep,2019-10-25 00:00:00+00:00,1,132.0,4.0,2019-10-25 00:00:00+00:00
1260,2019-10-11T19:30:00,False,4762271,0.0,Thievery Corporation with Escort,2019-10-10 23:30:00+00:00,Thievery Corporation,15.0,120.0,108.0,76.0,Thievery Corporation,0.0,Thievery Corporation,40.0,75.0,10,The Rooftop at Pier 17,10038,New York,NY,US,89 South Street,-74.001798,40.7056185,1.0,Jazz,Jazz,2019-10-10 23:30:00+00:00,1,223.0,3.0,2019-10-10 23:30:00+00:00
1261,2020-06-25T19:30:00,False,5003976,0.365,Johnnyswim: Lauren Daigle,2020-06-24 23:30:00+00:00,Lauren Daigle,809.0,211.0,126.0,55.0,Johnnyswim,0.0,Lauren Daigle,29.5,126.0,8,Madison Square Garden,10001,New York,NY,US,7th Ave & 32nd Street,-73.9916006,40.749706200000006,4.0,Religious,Gospel,2020-06-24 23:30:00+00:00,1,278.0,2.0,2020-06-24 23:30:00+00:00
1262,2019-10-12T19:00:00,True,4928322,0.505,Wage War with Polaris (16+),2019-10-11 21:00:00+00:00,Wage War,8.0,118.0,78.0,73.0,Polaris,1.0,Wage War,20.0,20.0,10,Upstate Concert Hall,12065,Clifton Park,NY,US,1208 Route 146,-73.82277679,42.86882401,1.0,Other,,2019-10-11 21:00:00+00:00,0,94.0,4.0,2019-10-11 21:00:00+00:00
1263,2019-10-13T20:00:00,False,4979419,0.304,Insane Clown Posse with Green Jelly (16+),2019-10-12 22:00:00+00:00,Insane Clown Posse,17.0,146.0,103.0,59.0,Insane Clown Posse,0.0,Insane Clown Posse,25.0,25.0,10,Upstate Concert Hall,12065,Clifton Park,NY,US,1208 Route 146,-73.82277679,42.86882401,1.0,Hip-Hop/Rap,Urban,2019-10-12 22:00:00+00:00,0,38.0,5.0,2019-10-12 22:00:00+00:00
1264,2019-10-15T19:00:00,False,4952646,0.574,Rick Ross,2019-10-14 23:00:00+00:00,Rick Ross - Port Of Miami 2 Tour,59.0,117.0,94.0,63.0,Rick Ross,0.0,Rick Ross - Port Of Miami 2 Tour,55.0,83.5,8,Gramercy Theatre,10010,New York,NY,US,127 East 23rd Street,-73.98501292,40.73975368,3.0,Hip-Hop/Rap,French Rap,2019-10-14 23:00:00+00:00,1,66.0,0.0,2019-10-14 23:00:00+00:00
1265,2019-10-16T19:00:00,False,4952645,0.571,Rick Ross,2019-10-14 23:00:00+00:00,Rick Ross - Port Of Miami 2 Tour,51.0,113.0,94.0,65.0,Rick Ross,0.0,Rick Ross - Port Of Miami 2 Tour,55.0,83.5,8,Gramercy Theatre,10010,New York,NY,US,127 East 23rd Street,-73.98501292,40.73975368,3.0,Hip-Hop/Rap,French Rap,2019-10-14 23:00:00+00:00,1,66.0,0.0,2019-10-14 23:00:00+00:00
1266,2019-10-20T17:30:00,False,5020808,0.387,85 South,2019-10-19 21:30:00+00:00,85 South,14.0,126.0,108.0,93.0,85 South,0.0,85 South,49.5,79.5,10,Apollo Theater,10027,New York,NY,US,253 West 125th Street,-73.95013312,40.80986245,3.0,Other,Other,2019-10-19 21:30:00+00:00,0,22.0,5.0,2019-10-19 21:30:00+00:00
1267,2019-10-20T21:00:00,False,5020807,0.387,85 South,2019-10-19 21:30:00+00:00,85 South,17.0,162.0,160.0,93.0,85 South,0.0,85 South,49.5,79.5,10,Apollo Theater,10027,New York,NY,US,253 West 125th Street,-73.95013312,40.80986245,3.0,Other,Other,2019-10-19 21:30:00+00:00,0,22.0,5.0,2019-10-19 21:30:00+00:00
1268,2019-11-12T20:00:00,False,4829976,0.468,Joe Bonamassa,2019-11-12 01:00:00+00:00,Joe Bonamassa,62.0,221.0,225.0,117.0,Joe Bonamassa,0.0,Joe Bonamassa,79.0,179.0,10,Broome County Forum,13901,Binghamton,NY,US,236 Washington Street,-75.91233199999999,42.10094,1.0,Blues,Blues,2019-11-12 01:00:00+00:00,1,199.0,1.0,2019-11-12 01:00:00+00:00
1269,2020-02-06T20:00:00,False,5014319,0.336,Il Volo - New York,2020-02-06 01:00:00+00:00,IL VOLO: The Best of 10 Years,273.0,273.0,216.0,107.0,Il Volo,0.0,IL VOLO: The Best of 10 Years,65.0,225.0,8,Radio City Music Hall,10020,New York,NY,US,1260 6th Avenue,-73.98039809999999,40.7599136,4.0,Classical,Classical/Vocal,2020-02-06 01:00:00+00:00,1,131.0,3.0,2020-02-06 01:00:00+00:00
1270,2019-11-07T20:00:00,True,4891857,0.243,Cody Johnson with Carlton Anderson (16+),2019-11-06 23:00:00+00:00,Cody Johnson,68.0,111.0,69.0,50.0,Cody Johnson,1.0,Cody Johnson,30.0,30.0,10,Upstate Concert Hall,12065,Clifton Park,NY,US,1208 Route 146,-73.82277679,42.86882401,1.0,Country,Country,2019-11-06 23:00:00+00:00,0,147.0,2.0,2019-11-06 23:00:00+00:00
1271,2019-10-15T19:00:00,False,4952646,0.574,Rick Ross,2019-10-15 23:00:00+00:00,Rick Ross - Port Of Miami 2 Tour,59.0,117.0,94.0,63.0,Rick Ross,0.0,Rick Ross - Port Of Miami 2 Tour,55.0,83.5,8,Gramercy Theatre,10010,New York,NY,US,127 East 23rd Street,-73.98501292,40.73975368,3.0,Hip-Hop/Rap,French Rap,2019-10-15 23:00:00+00:00,1,67.0,1.0,2019-10-15 23:00:00+00:00
1272,2019-10-16T19:00:00,False,4952645,0.571,Rick Ross,2019-10-15 23:00:00+00:00,Rick Ross - Port Of Miami 2 Tour,51.0,113.0,94.0,65.0,Rick Ross,0.0,Rick Ross - Port Of Miami 2 Tour,55.0,83.5,8,Gramercy Theatre,10010,New York,NY,US,127 East 23rd Street,-73.98501292,40.73975368,3.0,Hip-Hop/Rap,French Rap,2019-10-15 23:00:00+00:00,1,67.0,1.0,2019-10-15 23:00:00+00:00
1273,2019-11-07T19:00:00,False,4969536,0.386,King Diamond with Uncle Acid & The Deadbeats,2019-11-07 00:00:00+00:00,King Diamond: The Institute North American Tour 2019,246.0,102.0,92.0,61.0,Uncle Acid & The Deadbeats,0.0,King Diamond: The Institute North American Tour 2019,39.5,49.5,10,Kings Theatre,11226,Brooklyn,NY,US,1027 Flatbush Avenue,-73.957275,40.645943,1.0,Metal,Nu-Metal,2019-11-07 00:00:00+00:00,1,75.0,3.0,2019-11-07 00:00:00+00:00
1274,2019-10-04T19:00:00,True,4930589,0.569,Lee Brice,2019-10-03 20:00:00+00:00,Lee Brice,1.0,61.0,61.0,61.0,Lee Brice,1.0,Lee Brice,30.5,40.0,10,Main Street Armory,14605,Rochester,NY,US,900 East Main Street,-77.58815,43.162057,1.0,Country,Country,2019-10-03 20:00:00+00:00,1,76.0,3.0,2019-10-03 20:00:00+00:00
1275,2019-11-14T20:00:00,False,4829675,0.642,Joe Bonamassa,2019-11-16 01:00:00+00:00,Joe Bonamassa,299.0,236.0,189.0,109.0,Joe Bonamassa,0.0,Joe Bonamassa,69.0,199.0,8,Beacon Theatre,10023,New York,NY,US,2124 Broadway @ 74th St,-73.980673,40.779925,3.0,Blues,Blues,2019-11-16 01:00:00+00:00,1,203.0,5.0,2019-11-16 01:00:00+00:00
1276,2019-11-15T20:00:00,False,4829674,0.6,Joe Bonamassa,2019-11-16 01:00:00+00:00,Joe Bonamassa,393.0,270.0,203.0,101.0,Joe Bonamassa,0.0,Joe Bonamassa,69.0,199.0,8,Beacon Theatre,10023,New York,NY,US,2124 Broadway @ 74th St,-73.980673,40.779925,3.0,Blues,Blues,2019-11-16 01:00:00+00:00,1,203.0,5.0,2019-11-16 01:00:00+00:00
1277,2019-11-16T20:00:00,False,4829673,0.645,Joe Bonamassa,2019-11-16 01:00:00+00:00,Joe Bonamassa,329.0,250.0,205.0,109.0,Joe Bonamassa,0.0,Joe Bonamassa,69.0,199.0,8,Beacon Theatre,10023,New York,NY,US,2124 Broadway @ 74th St,-73.980673,40.779925,3.0,Blues,Blues,2019-11-16 01:00:00+00:00,1,203.0,5.0,2019-11-16 01:00:00+00:00
1278,2019-11-22T20:00:00,False,4975593,0.454,Brockhampton with slowthai,2019-11-23 01:30:00+00:00,Brockhampton: Heaven Belongs To You Tour,809.0,116.0,103.0,51.0,Brockhampton,0.0,Brockhampton: Heaven Belongs To You Tour,39.5,79.5,6,Hulu Theater at Madison Square Garden,10001,New York,NY,US,7th Ave & 32nd Street,-73.9916006,40.749706200000006,3.0,Hip-Hop/Rap,French Rap,2019-11-23 01:30:00+00:00,1,72.0,5.0,2019-11-23 01:30:00+00:00
1279,2019-11-23T20:30:00,False,4993110,0.462,Brockhampton with slowthai,2019-11-23 01:30:00+00:00,Brockhampton: Heaven Belongs To You Tour,363.0,134.0,119.0,58.0,Brockhampton,0.0,Brockhampton: Heaven Belongs To You Tour,39.5,79.5,6,Hulu Theater at Madison Square Garden,10001,New York,NY,US,7th Ave & 32nd Street,-73.9916006,40.749706200000006,3.0,Hip-Hop/Rap,French Rap,2019-11-23 01:30:00+00:00,1,72.0,5.0,2019-11-23 01:30:00+00:00
1280,2019-11-17T20:00:00,False,4753428,0.37,Sylvan Esso,2019-11-17 01:00:00+00:00,Sylvan Esso,196.0,172.0,126.0,80.0,Sylvan Esso,0.0,Sylvan Esso,39.5,55.0,6,Beacon Theatre,10023,New York,NY,US,2124 Broadway @ 74th St,-73.980673,40.779925,3.0,Dance/Electronic,Witchstep,2019-11-17 01:00:00+00:00,1,267.0,6.0,2019-11-17 01:00:00+00:00
1281,2019-11-18T20:00:00,False,4753426,0.37,Sylvan Esso,2019-11-17 01:00:00+00:00,Sylvan Esso,377.0,156.0,101.0,70.0,Sylvan Esso,0.0,Sylvan Esso,39.5,55.0,6,Beacon Theatre,10023,New York,NY,US,2124 Broadway @ 74th St,-73.980673,40.779925,3.0,Dance/Electronic,Witchstep,2019-11-17 01:00:00+00:00,1,267.0,6.0,2019-11-17 01:00:00+00:00
1282,2019-11-29T20:30:00,False,4962110,0.305,Collie Buddz with Keznamdi (21+),2019-11-29 01:00:00+00:00,Collie Buddz,,,,,Collie Buddz,0.0,Collie Buddz,25.0,25.0,10,Brooklyn Bowl,11211,Brooklyn,NY,US,61 Wythe Ave,-73.957346,40.721926,1.0,World,World,2019-11-29 01:00:00+00:00,0,58.0,4.0,2019-11-29 01:00:00+00:00
1283,2019-10-28T19:30:00,False,4906006,0.317,Jenny Lewis with The Watson Twins (16+),2019-10-27 22:00:00+00:00,Jenny Lewis: On The Line Tour 2019,17.0,68.0,64.0,36.0,Jenny Lewis,0.0,Jenny Lewis: On The Line Tour 2019,25.0,25.0,10,Upstate Concert Hall,12065,Clifton Park,NY,US,1208 Route 146,-73.82277679,42.86882401,1.0,Folk,Alternative Folk,2019-10-27 22:00:00+00:00,0,124.0,6.0,2019-10-27 22:00:00+00:00
1284,2019-10-31T20:00:00,True,4938540,0.272,Mitchell Tenpenny with Seaforth,2019-10-30 21:00:00+00:00,Mitchell Tenpenny: Anything She Says Tour,36.0,160.0,58.0,51.0,Mitchell Tenpenny,1.0,Mitchell Tenpenny: Anything She Says Tour,25.0,79.0,10,Upstate Concert Hall,12065,Clifton Park,NY,US,1208 Route 146,-73.82277679,42.86882401,1.0,Country,Nashville Sound,2019-10-30 21:00:00+00:00,0,92.0,2.0,2019-10-30 21:00:00+00:00
1285,2019-10-05T20:00:00,False,4970231,0.698,Steve Lacy,2019-10-05 00:00:00+00:00,Steve Lacy,31.0,120.0,118.0,57.0,Steve Lacy,0.0,Steve Lacy,35.0,45.0,10,Apollo Theater,10027,New York,NY,US,253 West 125th Street,-73.95013312,40.80986245,3.0,R&B,R&B,2019-10-05 00:00:00+00:00,1,42.0,5.0,2019-10-05 00:00:00+00:00
1286,2019-11-14T20:00:00,False,4829675,0.642,Joe Bonamassa,2019-11-14 01:00:00+00:00,Joe Bonamassa,299.0,236.0,189.0,109.0,Joe Bonamassa,0.0,Joe Bonamassa,69.0,199.0,8,Beacon Theatre,10023,New York,NY,US,2124 Broadway @ 74th St,-73.980673,40.779925,3.0,Blues,Blues,2019-11-14 01:00:00+00:00,1,201.0,3.0,2019-11-14 01:00:00+00:00
1287,2019-11-15T20:00:00,False,4829674,0.6,Joe Bonamassa,2019-11-14 01:00:00+00:00,Joe Bonamassa,393.0,270.0,203.0,101.0,Joe Bonamassa,0.0,Joe Bonamassa,69.0,199.0,8,Beacon Theatre,10023,New York,NY,US,2124 Broadway @ 74th St,-73.980673,40.779925,3.0,Blues,Blues,2019-11-14 01:00:00+00:00,1,201.0,3.0,2019-11-14 01:00:00+00:00
1288,2019-11-16T20:00:00,False,4829673,0.645,Joe Bonamassa,2019-11-14 01:00:00+00:00,Joe Bonamassa,329.0,250.0,205.0,109.0,Joe Bonamassa,0.0,Joe Bonamassa,69.0,199.0,8,Beacon Theatre,10023,New York,NY,US,2124 Broadway @ 74th St,-73.980673,40.779925,3.0,Blues,Blues,2019-11-14 01:00:00+00:00,1,201.0,3.0,2019-11-14 01:00:00+00:00
1289,2019-11-14T20:00:00,False,4829675,0.642,Joe Bonamassa,2019-11-15 01:00:00+00:00,Joe Bonamassa,299.0,236.0,189.0,109.0,Joe Bonamassa,0.0,Joe Bonamassa,69.0,199.0,8,Beacon Theatre,10023,New York,NY,US,2124 Broadway @ 74th St,-73.980673,40.779925,3.0,Blues,Blues,2019-11-15 01:00:00+00:00,1,202.0,4.0,2019-11-15 01:00:00+00:00
