zip_code,state,msa_num,msa_name,
00210,NH,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
00211,NH,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
00212,NH,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
00213,NH,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
00214,NH,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
00215,NH,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
00501,NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",
00544,NY,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",
00601,PR,99072,PR NONMETROPOLITAN AREA,
00602,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00603,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00604,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00605,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00606,PR,99072,PR NONMETROPOLITAN AREA,
00610,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00611,PR,99072,PR NONMETROPOLITAN AREA,
00612,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00613,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00614,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00616,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00617,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00622,PR,41900,"San German-Cabo Rojo, PR Metro Area",
00623,PR,41900,"San German-Cabo Rojo, PR Metro Area",
00624,PR,49500,"Yauco, PR Metro Area",
00627,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00631,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00636,PR,41900,"San German-Cabo Rojo, PR Metro Area",
00637,PR,41900,"San German-Cabo Rojo, PR Metro Area",
00638,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00641,PR,99072,PR NONMETROPOLITAN AREA,
00646,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00647,PR,49500,"Yauco, PR Metro Area",
00650,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00652,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00653,PR,49500,"Yauco, PR Metro Area",
00656,PR,49500,"Yauco, PR Metro Area",
00659,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00660,PR,32420,"Mayaguez, PR Metro Area",
00662,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00664,PR,99072,PR NONMETROPOLITAN AREA,
00667,PR,41900,"San German-Cabo Rojo, PR Metro Area",
00669,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00670,PR,99072,PR NONMETROPOLITAN AREA,
00674,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00676,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00677,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00678,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00680,PR,32420,"Mayaguez, PR Metro Area",
00681,PR,32420,"Mayaguez, PR Metro Area",
00682,PR,32420,"Mayaguez, PR Metro Area",
00683,PR,41900,"San German-Cabo Rojo, PR Metro Area",
00685,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00687,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00688,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00690,PR,10380,"Aguadilla-Isabela-San Sebastian, PR Metro Area",
00692,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00693,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00694,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00698,PR,49500,"Yauco, PR Metro Area",
00703,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00704,PR,25020,"Guayama, PR Metro Area",
00705,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00707,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00714,PR,25020,"Guayama, PR Metro Area",
00715,PR,38660,"Ponce, PR Metro Area",
00716,PR,38660,"Ponce, PR Metro Area",
00717,PR,38660,"Ponce, PR Metro Area",
00718,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00719,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00720,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00721,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00723,PR,25020,"Guayama, PR Metro Area",
00725,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00726,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00727,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00728,PR,38660,"Ponce, PR Metro Area",
00729,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00730,PR,38660,"Ponce, PR Metro Area",
00731,PR,38660,"Ponce, PR Metro Area",
00732,PR,38660,"Ponce, PR Metro Area",
00733,PR,38660,"Ponce, PR Metro Area",
00734,PR,38660,"Ponce, PR Metro Area",
00735,PR,21940,"Fajardo, PR Metro Area",
00736,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00737,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00738,PR,21940,"Fajardo, PR Metro Area",
00739,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00740,PR,21940,"Fajardo, PR Metro Area",
00741,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00742,PR,21940,"Fajardo, PR Metro Area",
00744,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00745,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00751,PR,99072,PR NONMETROPOLITAN AREA,
00754,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00757,PR,99072,PR NONMETROPOLITAN AREA,
00765,PR,99072,PR NONMETROPOLITAN AREA,
00766,PR,38660,"Ponce, PR Metro Area",
00767,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00769,PR,99072,PR NONMETROPOLITAN AREA,
00771,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00772,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00773,PR,21940,"Fajardo, PR Metro Area",
00775,PR,99072,PR NONMETROPOLITAN AREA,
00777,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00778,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00780,PR,38660,"Ponce, PR Metro Area",
00782,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00783,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00784,PR,25020,"Guayama, PR Metro Area",
00785,PR,49500,"Yauco, PR Metro Area",
00786,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00791,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00792,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00794,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00795,PR,38660,"Ponce, PR Metro Area",
00801,VI,99078,VI NONMETROPOLITAN AREA,
00802,VI,99078,VI NONMETROPOLITAN AREA,
00803,VI,99078,VI NONMETROPOLITAN AREA,
00804,VI,99078,VI NONMETROPOLITAN AREA,
00805,VI,99078,VI NONMETROPOLITAN AREA,
00820,VI,99078,VI NONMETROPOLITAN AREA,
00821,VI,99078,VI NONMETROPOLITAN AREA,
00822,VI,99078,VI NONMETROPOLITAN AREA,
00823,VI,99078,VI NONMETROPOLITAN AREA,
00824,VI,99078,VI NONMETROPOLITAN AREA,
00830,VI,99078,VI NONMETROPOLITAN AREA,
00831,VI,99078,VI NONMETROPOLITAN AREA,
00840,VI,99078,VI NONMETROPOLITAN AREA,
00841,VI,99078,VI NONMETROPOLITAN AREA,
00850,VI,99078,VI NONMETROPOLITAN AREA,
00851,VI,99078,VI NONMETROPOLITAN AREA,
00901,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00902,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00906,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00907,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00908,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00909,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00910,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00911,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00912,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00913,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00914,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00915,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00916,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00917,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00918,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00919,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00920,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00921,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00922,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00923,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00924,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00925,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00926,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00927,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00928,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00929,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00930,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00931,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00933,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00934,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00935,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00936,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00937,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00938,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00939,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00940,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00949,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00950,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00951,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00952,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00953,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00954,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00955,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00956,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00957,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00958,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00959,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00960,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00961,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00962,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00963,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00965,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00966,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00968,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00969,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00970,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00971,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00975,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00976,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00977,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00978,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00979,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00981,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00982,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00983,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00984,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00985,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00986,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00987,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
00988,PR,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",
01001,MA,44140,"Springfield, MA Metro Area",
01002,MA,44140,"Springfield, MA Metro Area",
01003,MA,44140,"Springfield, MA Metro Area",
01004,MA,44140,"Springfield, MA Metro Area",
01005,MA,49340,"Worcester, MA Metro Area",
01007,MA,44140,"Springfield, MA Metro Area",
01008,MA,44140,"Springfield, MA Metro Area",
01009,MA,44140,"Springfield, MA Metro Area",
01010,MA,44140,"Springfield, MA Metro Area",
01011,MA,44140,"Springfield, MA Metro Area",
01012,MA,44140,"Springfield, MA Metro Area",
01013,MA,44140,"Springfield, MA Metro Area",
01014,MA,44140,"Springfield, MA Metro Area",
01020,MA,44140,"Springfield, MA Metro Area",
01021,MA,44140,"Springfield, MA Metro Area",
01022,MA,44140,"Springfield, MA Metro Area",
01026,MA,44140,"Springfield, MA Metro Area",
01027,MA,44140,"Springfield, MA Metro Area",
01028,MA,44140,"Springfield, MA Metro Area",
01029,MA,38340,"Pittsfield, MA Metro Area",
01030,MA,44140,"Springfield, MA Metro Area",
01031,MA,49340,"Worcester, MA Metro Area",
01032,MA,44140,"Springfield, MA Metro Area",
01033,MA,44140,"Springfield, MA Metro Area",
01034,MA,44140,"Springfield, MA Metro Area",
01035,MA,44140,"Springfield, MA Metro Area",
01036,MA,44140,"Springfield, MA Metro Area",
01037,MA,49340,"Worcester, MA Metro Area",
01038,MA,44140,"Springfield, MA Metro Area",
01039,MA,44140,"Springfield, MA Metro Area",
01040,MA,44140,"Springfield, MA Metro Area",
01041,MA,44140,"Springfield, MA Metro Area",
01050,MA,44140,"Springfield, MA Metro Area",
01053,MA,44140,"Springfield, MA Metro Area",
01054,MA,44140,"Springfield, MA Metro Area",
01056,MA,44140,"Springfield, MA Metro Area",
01057,MA,44140,"Springfield, MA Metro Area",
01059,MA,44140,"Springfield, MA Metro Area",
01060,MA,44140,"Springfield, MA Metro Area",
01061,MA,44140,"Springfield, MA Metro Area",
01062,MA,44140,"Springfield, MA Metro Area",
01063,MA,44140,"Springfield, MA Metro Area",
01066,MA,44140,"Springfield, MA Metro Area",
01068,MA,49340,"Worcester, MA Metro Area",
01069,MA,44140,"Springfield, MA Metro Area",
01070,MA,44140,"Springfield, MA Metro Area",
01071,MA,44140,"Springfield, MA Metro Area",
01072,MA,44140,"Springfield, MA Metro Area",
01073,MA,44140,"Springfield, MA Metro Area",
01074,MA,49340,"Worcester, MA Metro Area",
01075,MA,44140,"Springfield, MA Metro Area",
01077,MA,44140,"Springfield, MA Metro Area",
01079,MA,44140,"Springfield, MA Metro Area",
01080,MA,44140,"Springfield, MA Metro Area",
01081,MA,44140,"Springfield, MA Metro Area",
01082,MA,44140,"Springfield, MA Metro Area",
01083,MA,49340,"Worcester, MA Metro Area",
01084,MA,44140,"Springfield, MA Metro Area",
01085,MA,44140,"Springfield, MA Metro Area",
01086,MA,44140,"Springfield, MA Metro Area",
01088,MA,44140,"Springfield, MA Metro Area",
01089,MA,44140,"Springfield, MA Metro Area",
01090,MA,44140,"Springfield, MA Metro Area",
01092,MA,49340,"Worcester, MA Metro Area",
01093,MA,44140,"Springfield, MA Metro Area",
01094,MA,49340,"Worcester, MA Metro Area",
01095,MA,44140,"Springfield, MA Metro Area",
01096,MA,44140,"Springfield, MA Metro Area",
01097,MA,44140,"Springfield, MA Metro Area",
01098,MA,44140,"Springfield, MA Metro Area",
01101,MA,44140,"Springfield, MA Metro Area",
01102,MA,44140,"Springfield, MA Metro Area",
01103,MA,44140,"Springfield, MA Metro Area",
01104,MA,44140,"Springfield, MA Metro Area",
01105,MA,44140,"Springfield, MA Metro Area",
01106,MA,44140,"Springfield, MA Metro Area",
01107,MA,44140,"Springfield, MA Metro Area",
01108,MA,44140,"Springfield, MA Metro Area",
01109,MA,44140,"Springfield, MA Metro Area",
01111,MA,44140,"Springfield, MA Metro Area",
01114,MA,44140,"Springfield, MA Metro Area",
01115,MA,44140,"Springfield, MA Metro Area",
01116,MA,44140,"Springfield, MA Metro Area",
01118,MA,44140,"Springfield, MA Metro Area",
01119,MA,44140,"Springfield, MA Metro Area",
01128,MA,44140,"Springfield, MA Metro Area",
01129,MA,44140,"Springfield, MA Metro Area",
01133,MA,44140,"Springfield, MA Metro Area",
01138,MA,44140,"Springfield, MA Metro Area",
01139,MA,44140,"Springfield, MA Metro Area",
01144,MA,44140,"Springfield, MA Metro Area",
01151,MA,44140,"Springfield, MA Metro Area",
01152,MA,44140,"Springfield, MA Metro Area",
01195,MA,44140,"Springfield, MA Metro Area",
01199,MA,44140,"Springfield, MA Metro Area",
01201,MA,38340,"Pittsfield, MA Metro Area",
01202,MA,38340,"Pittsfield, MA Metro Area",
01203,MA,38340,"Pittsfield, MA Metro Area",
01220,MA,38340,"Pittsfield, MA Metro Area",
01222,MA,38340,"Pittsfield, MA Metro Area",
01223,MA,38340,"Pittsfield, MA Metro Area",
01224,MA,38340,"Pittsfield, MA Metro Area",
01225,MA,38340,"Pittsfield, MA Metro Area",
01226,MA,38340,"Pittsfield, MA Metro Area",
01227,MA,38340,"Pittsfield, MA Metro Area",
01229,MA,38340,"Pittsfield, MA Metro Area",
01230,MA,38340,"Pittsfield, MA Metro Area",
01235,MA,38340,"Pittsfield, MA Metro Area",
01236,MA,38340,"Pittsfield, MA Metro Area",
01237,MA,38340,"Pittsfield, MA Metro Area",
01238,MA,38340,"Pittsfield, MA Metro Area",
01240,MA,38340,"Pittsfield, MA Metro Area",
01242,MA,38340,"Pittsfield, MA Metro Area",
01243,MA,44140,"Springfield, MA Metro Area",
01244,MA,38340,"Pittsfield, MA Metro Area",
01245,MA,38340,"Pittsfield, MA Metro Area",
01247,MA,38340,"Pittsfield, MA Metro Area",
01252,MA,38340,"Pittsfield, MA Metro Area",
01253,MA,38340,"Pittsfield, MA Metro Area",
01254,MA,38340,"Pittsfield, MA Metro Area",
01255,MA,38340,"Pittsfield, MA Metro Area",
01256,MA,38340,"Pittsfield, MA Metro Area",
01257,MA,38340,"Pittsfield, MA Metro Area",
01258,MA,38340,"Pittsfield, MA Metro Area",
01259,MA,38340,"Pittsfield, MA Metro Area",
01260,MA,38340,"Pittsfield, MA Metro Area",
01262,MA,38340,"Pittsfield, MA Metro Area",
01263,MA,38340,"Pittsfield, MA Metro Area",
01264,MA,38340,"Pittsfield, MA Metro Area",
01266,MA,38340,"Pittsfield, MA Metro Area",
01267,MA,38340,"Pittsfield, MA Metro Area",
01270,MA,38340,"Pittsfield, MA Metro Area",
01301,MA,44140,"Springfield, MA Metro Area",
01302,MA,44140,"Springfield, MA Metro Area",
01330,MA,44140,"Springfield, MA Metro Area",
01331,MA,49340,"Worcester, MA Metro Area",
01337,MA,44140,"Springfield, MA Metro Area",
01338,MA,44140,"Springfield, MA Metro Area",
01339,MA,44140,"Springfield, MA Metro Area",
01340,MA,44140,"Springfield, MA Metro Area",
01341,MA,44140,"Springfield, MA Metro Area",
01342,MA,44140,"Springfield, MA Metro Area",
01343,MA,38340,"Pittsfield, MA Metro Area",
01344,MA,44140,"Springfield, MA Metro Area",
01346,MA,44140,"Springfield, MA Metro Area",
01347,MA,44140,"Springfield, MA Metro Area",
01349,MA,44140,"Springfield, MA Metro Area",
01350,MA,44140,"Springfield, MA Metro Area",
01351,MA,44140,"Springfield, MA Metro Area",
01354,MA,44140,"Springfield, MA Metro Area",
01355,MA,44140,"Springfield, MA Metro Area",
01360,MA,44140,"Springfield, MA Metro Area",
01364,MA,44140,"Springfield, MA Metro Area",
01366,MA,49340,"Worcester, MA Metro Area",
01367,MA,44140,"Springfield, MA Metro Area",
01368,MA,49340,"Worcester, MA Metro Area",
01369,MA,44140,"Springfield, MA Metro Area",
01370,MA,44140,"Springfield, MA Metro Area",
01373,MA,44140,"Springfield, MA Metro Area",
01375,MA,44140,"Springfield, MA Metro Area",
01376,MA,44140,"Springfield, MA Metro Area",
01378,MA,44140,"Springfield, MA Metro Area",
01379,MA,44140,"Springfield, MA Metro Area",
01380,MA,44140,"Springfield, MA Metro Area",
01420,MA,49340,"Worcester, MA Metro Area",
01430,MA,49340,"Worcester, MA Metro Area",
01431,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01432,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01434,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01436,MA,49340,"Worcester, MA Metro Area",
01438,MA,49340,"Worcester, MA Metro Area",
01440,MA,49340,"Worcester, MA Metro Area",
01441,MA,49340,"Worcester, MA Metro Area",
01450,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01451,MA,49340,"Worcester, MA Metro Area",
01452,MA,49340,"Worcester, MA Metro Area",
01453,MA,49340,"Worcester, MA Metro Area",
01460,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01462,MA,49340,"Worcester, MA Metro Area",
01463,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01464,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01467,MA,49340,"Worcester, MA Metro Area",
01468,MA,49340,"Worcester, MA Metro Area",
01469,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01470,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01471,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01472,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01473,MA,49340,"Worcester, MA Metro Area",
01474,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01475,MA,49340,"Worcester, MA Metro Area",
01477,MA,49340,"Worcester, MA Metro Area",
01501,MA,49340,"Worcester, MA Metro Area",
01503,MA,49340,"Worcester, MA Metro Area",
01504,MA,49340,"Worcester, MA Metro Area",
01505,MA,49340,"Worcester, MA Metro Area",
01506,MA,49340,"Worcester, MA Metro Area",
01507,MA,49340,"Worcester, MA Metro Area",
01508,MA,49340,"Worcester, MA Metro Area",
01509,MA,49340,"Worcester, MA Metro Area",
01510,MA,49340,"Worcester, MA Metro Area",
01515,MA,49340,"Worcester, MA Metro Area",
01516,MA,49340,"Worcester, MA Metro Area",
01517,MA,49340,"Worcester, MA Metro Area",
01518,MA,49340,"Worcester, MA Metro Area",
01519,MA,49340,"Worcester, MA Metro Area",
01520,MA,49340,"Worcester, MA Metro Area",
01521,MA,44140,"Springfield, MA Metro Area",
01522,MA,49340,"Worcester, MA Metro Area",
01523,MA,49340,"Worcester, MA Metro Area",
01524,MA,49340,"Worcester, MA Metro Area",
01525,MA,49340,"Worcester, MA Metro Area",
01526,MA,49340,"Worcester, MA Metro Area",
01527,MA,49340,"Worcester, MA Metro Area",
01529,MA,49340,"Worcester, MA Metro Area",
01531,MA,49340,"Worcester, MA Metro Area",
01532,MA,49340,"Worcester, MA Metro Area",
01534,MA,49340,"Worcester, MA Metro Area",
01535,MA,49340,"Worcester, MA Metro Area",
01536,MA,49340,"Worcester, MA Metro Area",
01537,MA,49340,"Worcester, MA Metro Area",
01538,MA,49340,"Worcester, MA Metro Area",
01540,MA,49340,"Worcester, MA Metro Area",
01541,MA,49340,"Worcester, MA Metro Area",
01542,MA,49340,"Worcester, MA Metro Area",
01543,MA,49340,"Worcester, MA Metro Area",
01545,MA,49340,"Worcester, MA Metro Area",
01546,MA,49340,"Worcester, MA Metro Area",
01550,MA,49340,"Worcester, MA Metro Area",
01560,MA,49340,"Worcester, MA Metro Area",
01561,MA,49340,"Worcester, MA Metro Area",
01562,MA,49340,"Worcester, MA Metro Area",
01564,MA,49340,"Worcester, MA Metro Area",
01566,MA,49340,"Worcester, MA Metro Area",
01568,MA,49340,"Worcester, MA Metro Area",
01569,MA,49340,"Worcester, MA Metro Area",
01570,MA,49340,"Worcester, MA Metro Area",
01571,MA,49340,"Worcester, MA Metro Area",
01580,MA,49340,"Worcester, MA Metro Area",
01581,MA,49340,"Worcester, MA Metro Area",
01582,MA,49340,"Worcester, MA Metro Area",
01583,MA,49340,"Worcester, MA Metro Area",
01585,MA,49340,"Worcester, MA Metro Area",
01586,MA,49340,"Worcester, MA Metro Area",
01588,MA,49340,"Worcester, MA Metro Area",
01590,MA,49340,"Worcester, MA Metro Area",
01601,MA,49340,"Worcester, MA Metro Area",
01602,MA,49340,"Worcester, MA Metro Area",
01603,MA,49340,"Worcester, MA Metro Area",
01604,MA,49340,"Worcester, MA Metro Area",
01605,MA,49340,"Worcester, MA Metro Area",
01606,MA,49340,"Worcester, MA Metro Area",
01607,MA,49340,"Worcester, MA Metro Area",
01608,MA,49340,"Worcester, MA Metro Area",
01609,MA,49340,"Worcester, MA Metro Area",
01610,MA,49340,"Worcester, MA Metro Area",
01611,MA,49340,"Worcester, MA Metro Area",
01612,MA,49340,"Worcester, MA Metro Area",
01613,MA,49340,"Worcester, MA Metro Area",
01614,MA,49340,"Worcester, MA Metro Area",
01615,MA,49340,"Worcester, MA Metro Area",
01653,MA,49340,"Worcester, MA Metro Area",
01654,MA,49340,"Worcester, MA Metro Area",
01655,MA,49340,"Worcester, MA Metro Area",
01701,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01702,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01703,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01704,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01705,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01718,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01719,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01720,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01721,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01730,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01731,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01740,MA,49340,"Worcester, MA Metro Area",
01741,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01742,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01745,MA,49340,"Worcester, MA Metro Area",
01746,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01747,MA,49340,"Worcester, MA Metro Area",
01748,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01749,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01752,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01754,MA,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",
01756,MA,49340,"Worcester, MA Metro Area",
01757,MA,49340,"Worcester, MA Metro Area",
